Row,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
2021/08/21,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
2021/08/22,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
2021/08/23,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
2021/08/24,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/25,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/26,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/27,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/28,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/29,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/30,0,5.12746512041852e-06,0.18966786478435,0.128336423241481,0.178581186451479,0.467870204812932,0.025799573248403,0.00630861333565778,0.00343100666057719
2021/08/31,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/01,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/02,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/03,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/04,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/05,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/06,0,2.19880092056465e-06,0.337971093097231,0.250270452513229,0.331327049648925,0.041791143229892,0.0258872161714478,0.00721939635585394,0.00553145018250048
2021/09/07,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/08,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/09,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/10,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/11,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/12,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/13,0,3.17736395083601e-06,0.305681793990524,0.261011234205721,0.407300883338952,0.0163329216528774,0.00639253853268697,0.00194613541988706,0.00133131549540029
2021/09/14,0,0.000301575081009152,0.332394204866426,0.259260607105538,0.381105888648696,0.0169404059600304,0.00703168089478609,0.00176172347026711,0.00120391397324722
